Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
CA-2021-113243,11-06-2021,16-06-2021,Olvera Toch,United States,Los Angeles,California,Paper,Xerox 226,32.4,5,15.55
CA-2022-118731,21-11-2022,23-11-2022,Liz Pelletier,United States,San Francisco,California,Furnishings,Coloredge Poster Frame,42.6,3,16.61
CA-2022-118731,21-11-2022,23-11-2022,Liz Pelletier,United States,San Francisco,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,7,27.32
CA-2020-130736,07-12-2020,09-12-2020,Jeremy Farry,United States,Seattle,Washington,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0
CA-2020-130736,07-12-2020,09-12-2020,Jeremy Farry,United States,Seattle,Washington,Labels,Avery 509,2.61,1,1.2
CA-2022-137099,08-12-2022,11-12-2022,Frank Preis,United States,Los Angeles,California,Phones,Cisco SPA301,374.38,3,46.8
CA-2022-156951,02-10-2022,09-10-2022,Ellis Ballard,United States,Seattle,Washington,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,45
CA-2022-156951,02-10-2022,09-10-2022,Ellis Ballard,United States,Seattle,Washington,Binders,"GBC White Gloss Covers, Plain Front",81.09,7,27.37
CA-2022-156951,02-10-2022,09-10-2022,Ellis Ballard,United States,Seattle,Washington,Paper,Xerox 222,19.44,3,9.33
CA-2022-156951,02-10-2022,09-10-2022,Ellis Ballard,United States,Seattle,Washington,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3,0
CA-2021-127250,04-11-2021,08-11-2021,Sarah Foster,United States,Marysville,Washington,Art,Newell 332,8.82,3,2.38
CA-2020-149713,18-09-2020,22-09-2020,Trudy Glocke,United States,Long Beach,California,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,78.75
CA-2020-149713,18-09-2020,22-09-2020,Trudy Glocke,United States,Long Beach,California,Paper,Rediform S.O.S. Phone Message Books,19.92,4,9.76
CA-2020-149713,18-09-2020,22-09-2020,Trudy Glocke,United States,Long Beach,California,Supplies,Acme Value Line Scissors,7.3,2,2.19
CA-2020-132906,10-09-2020,14-09-2020,Charles Crestani,United States,Los Angeles,California,Supplies,Martin-Yale Premier Letter Opener,51.52,4,1.55
CA-2022-145233,02-12-2022,06-12-2022,Dianna Vittorini,United States,Denver,Colorado,Phones,GE 30524EE4,470.38,3,52.92
CA-2022-145233,02-12-2022,06-12-2022,Dianna Vittorini,United States,Denver,Colorado,Phones,AT&T SB67148 SynJ,105.58,2,9.24
CA-2022-145233,02-12-2022,06-12-2022,Dianna Vittorini,United States,Denver,Colorado,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.15,3,3.5
CA-2022-145233,02-12-2022,06-12-2022,Dianna Vittorini,United States,Denver,Colorado,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.78,7,-4.75
CA-2022-145233,02-12-2022,06-12-2022,Dianna Vittorini,United States,Denver,Colorado,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.37,4,30.48
US-2021-156986,21-03-2021,25-03-2021,Zuschuss Carroll,United States,Salem,Oregon,Phones,i.Sound Portable Power - 8000 mAh,84.78,2,-20.14
US-2021-156986,21-03-2021,25-03-2021,Zuschuss Carroll,United States,Salem,Oregon,Paper,Xerox 225,20.74,4,7.26
US-2021-156986,21-03-2021,25-03-2021,Zuschuss Carroll,United States,Salem,Oregon,Binders,Clear Mylar Reinforcing Strips,16.82,3,-12.9
US-2021-156986,21-03-2021,25-03-2021,Zuschuss Carroll,United States,Salem,Oregon,Paper,Xerox 1894,10.37,2,3.63
CA-2019-131450,08-08-2019,15-08-2019,Lena Radford,United States,San Diego,California,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,22.07
CA-2019-131450,08-08-2019,15-08-2019,Lena Radford,United States,San Diego,California,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3,434.99
CA-2019-131450,08-08-2019,15-08-2019,Lena Radford,United States,San Diego,California,Phones,AT&T 1070 Corded Phone,445.96,5,55.75
CA-2019-131450,08-08-2019,15-08-2019,Lena Radford,United States,San Diego,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,91.77
CA-2022-153787,20-05-2022,24-05-2022,Annie Thurman,United States,Seattle,Washington,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,28.18
CA-2022-133431,18-12-2022,22-12-2022,Logan Currie,United States,San Francisco,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,5.14
CA-2022-133431,18-12-2022,22-12-2022,Logan Currie,United States,San Francisco,California,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,6.09
US-2021-135720,12-12-2021,14-12-2021,Fred McMath,United States,Aurora,Colorado,Storage,Tennsco Regal Shelving Units,243.38,3,-51.72
US-2021-135720,12-12-2021,14-12-2021,Fred McMath,United States,Aurora,Colorado,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,29.95
US-2021-135720,12-12-2021,14-12-2021,Fred McMath,United States,Aurora,Colorado,Phones,Jabra SPEAK 410,300.77,4,30.08
US-2021-123470,16-08-2021,22-08-2021,Max Engle,United States,Aurora,Colorado,Binders,Premium Transparent Presentation Covers by GBC,18.88,3,-13.85
US-2021-123470,16-08-2021,22-08-2021,Max Engle,United States,Aurora,Colorado,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.33,3,12.23
CA-2021-115917,21-05-2021,26-05-2021,Rick Bensley,United States,Vallejo,California,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,272.79
CA-2021-115917,21-05-2021,26-05-2021,Rick Bensley,United States,Vallejo,California,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.42,4,5.01
CA-2022-167913,31-07-2022,04-08-2022,John Lee,United States,Mission Viejo,California,Storage,Economy Rollaway Files,330.4,2,85.9
CA-2022-167913,31-07-2022,04-08-2022,John Lee,United States,Mission Viejo,California,Labels,Avery 480,26.25,7,12.6
CA-2021-103947,02-04-2021,09-04-2021,Barry Blumstein,United States,Sierra Vista,Arizona,Fasteners,Staples,31.56,5,9.86
CA-2021-103947,02-04-2021,09-04-2021,Barry Blumstein,United States,Sierra Vista,Arizona,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.14,2,3.01
CA-2021-160745,12-12-2021,17-12-2021,Anthony Rawles,United States,Vancouver,Washington,Furnishings,3M Hangers With Command Adhesive,14.8,4,6.07
CA-2021-160745,12-12-2021,17-12-2021,Anthony Rawles,United States,Vancouver,Washington,Phones,AT&T TR1909W,302.38,3,22.68
CA-2021-160745,12-12-2021,17-12-2021,Anthony Rawles,United States,Vancouver,Washington,Accessories,First Data FD10 PIN Pad,316,4,31.6
CA-2020-131534,28-03-2020,02-04-2020,Alan Barnes,United States,Los Angeles,California,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,24.94
CA-2020-131534,28-03-2020,02-04-2020,Alan Barnes,United States,Los Angeles,California,Paper,Xerox 1977,33.4,5,16.03
CA-2021-163755,05-11-2021,09-11-2021,Alejandro Savely,United States,Seattle,Washington,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,35.68
CA-2020-142027,09-04-2020,14-04-2020,Jay Kimmel,United States,Long Beach,California,Tables,Laminate Occasional Tables,369.91,3,-13.87
CA-2019-153150,01-07-2019,06-07-2019,Dorris liebe,United States,Seattle,Washington,Binders,Cardinal Holdit Business Card Pockets,19.92,5,6.97
CA-2019-104472,02-06-2019,07-06-2019,Christine Kargatis,United States,Orem,Utah,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,19.44
CA-2019-104472,02-06-2019,07-06-2019,Christine Kargatis,United States,Orem,Utah,Furnishings,Aluminum Document Frame,73.32,6,22
CA-2021-112942,13-02-2021,18-02-2021,Ross DeVincentis,United States,Los Angeles,California,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41
CA-2022-131954,22-01-2022,26-01-2022,Darrin Sayre,United States,Seattle,Washington,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.72
CA-2022-131954,22-01-2022,26-01-2022,Darrin Sayre,United States,Seattle,Washington,Accessories,Logitech Illuminated - Keyboard,179.97,3,86.39
CA-2022-131954,22-01-2022,26-01-2022,Darrin Sayre,United States,Seattle,Washington,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.7,6,33.65
CA-2022-131954,22-01-2022,26-01-2022,Darrin Sayre,United States,Seattle,Washington,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,9.43
CA-2022-131954,22-01-2022,26-01-2022,Darrin Sayre,United States,Seattle,Washington,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,18.7
CA-2022-131954,22-01-2022,26-01-2022,Darrin Sayre,United States,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,18.72,5,6.55
CA-2019-132500,08-09-2019,12-09-2019,Gary Zandusky,United States,San Francisco,California,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,8.5
CA-2019-124429,27-05-2019,27-05-2019,Maya Herman,United States,San Diego,California,Tables,KI Conference Tables,567.12,10,-28.36
CA-2019-124429,27-05-2019,27-05-2019,Maya Herman,United States,San Diego,California,Storage,Fellowes Officeware Wire Shelving,359.32,4,7.19
CA-2021-110499,08-04-2021,10-04-2021,Yoseph Carroll,United States,San Francisco,California,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.98,3,374.99
CA-2020-135272,07-12-2020,12-12-2020,Melanie Seite,United States,Los Angeles,California,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,28.77
CA-2020-112319,31-08-2020,05-09-2020,Andrew Roberts,United States,Los Angeles,California,Paper,Xerox 226,58.32,9,27.99
CA-2020-144267,21-08-2020,23-08-2020,Nick Zandusky,United States,San Francisco,California,Chairs,Hon GuestStacker Chair,544.01,3,40.8
CA-2020-144267,21-08-2020,23-08-2020,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 191,59.94,3,28.17
CA-2020-144267,21-08-2020,23-08-2020,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 1974,23.92,4,11.72
CA-2020-144267,21-08-2020,23-08-2020,Nick Zandusky,United States,San Francisco,California,Paper,Xerox 1927,4.28,1,1.93
CA-2022-129567,18-03-2022,22-03-2022,Clay Ludtke,United States,Lancaster,California,Binders,Heavy-Duty E-Z-D Binders,17.46,2,5.89
CA-2020-154620,12-12-2020,16-12-2020,Liz Thompson,United States,Lancaster,California,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.93,2,34.89
CA-2019-156433,20-09-2019,26-09-2019,Erica Smith,United States,San Francisco,California,Labels,Avery 499,9.96,2,4.58
CA-2019-156433,20-09-2019,26-09-2019,Erica Smith,United States,San Francisco,California,Paper,"Wirebound Message Book, 4 per Page",21.72,4,10.64
CA-2020-101910,27-11-2020,03-12-2020,Carlos Daly,United States,Lake Elsinore,California,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,17.75
CA-2022-105809,21-02-2022,24-02-2022,Helen Wasserman,United States,San Diego,California,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,7.34
CA-2022-105809,21-02-2022,24-02-2022,Helen Wasserman,United States,San Diego,California,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.97,2,18.9
CA-2022-135783,23-04-2022,25-04-2022,Gary McGarr,United States,San Francisco,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.22
CA-2019-134313,01-11-2019,07-11-2019,Russell Applegate,United States,Denver,Colorado,Art,Model L Table or Wall-Mount Pencil Sharpener,43.18,3,4.32
CA-2019-134313,01-11-2019,07-11-2019,Russell Applegate,United States,Denver,Colorado,Phones,ClearOne CHATAttach 160 - speaker phone,1983.97,4,248
CA-2019-151995,13-10-2019,15-10-2019,Zuschuss Carroll,United States,Edmonds,Washington,Art,Newell 32,11.52,4,3.23
CA-2019-151995,13-10-2019,15-10-2019,Zuschuss Carroll,United States,Edmonds,Washington,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,311.65
CA-2019-151995,13-10-2019,15-10-2019,Zuschuss Carroll,United States,Edmonds,Washington,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,62.04
CA-2019-151995,13-10-2019,15-10-2019,Zuschuss Carroll,United States,Edmonds,Washington,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,2.58
CA-2022-143686,15-05-2022,15-05-2022,Pauline Johnson,United States,Santa Ana,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.22
CA-2022-143686,15-05-2022,15-05-2022,Pauline Johnson,United States,Santa Ana,California,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,601.97
US-2019-102071,09-05-2019,15-05-2019,Patrick Gardner,United States,San Francisco,California,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,4.07
US-2019-102071,09-05-2019,15-05-2019,Patrick Gardner,United States,San Francisco,California,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,40.31
CA-2021-161669,08-11-2021,10-11-2021,Eudokia Martin,United States,Los Angeles,California,Binders,Fellowes Binding Cases,37.44,4,11.7
CA-2021-161669,08-11-2021,10-11-2021,Eudokia Martin,United States,Los Angeles,California,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,4,8.77
CA-2021-161669,08-11-2021,10-11-2021,Eudokia Martin,United States,Los Angeles,California,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,3.29
CA-2021-161669,08-11-2021,10-11-2021,Eudokia Martin,United States,Los Angeles,California,Labels,Avery 486,14.62,2,6.87
CA-2021-152534,21-06-2021,26-06-2021,Dave Poirier,United States,Salinas,California,Art,DIXON Oriole Pencils,5.16,2,1.34
CA-2021-152534,21-06-2021,26-06-2021,Dave Poirier,United States,Salinas,California,Paper,Xerox 202,38.88,6,18.66
CA-2019-133851,09-06-2019,16-06-2019,Chuck Magee,United States,San Francisco,California,Supplies,Staples,7.36,2,0.15
CA-2019-133851,09-06-2019,16-06-2019,Chuck Magee,United States,San Francisco,California,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,10.63
US-2022-123463,24-12-2022,24-12-2022,Gary Zandusky,United States,San Francisco,California,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,5.93
CA-2020-143602,25-04-2020,28-04-2020,Jill Stevenson,United States,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,13.94,3,4.53
CA-2022-115364,27-06-2022,03-07-2022,Olvera Toch,United States,San Diego,California,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,1.68
CA-2019-104976,09-12-2019,16-12-2019,Cyma Kinney,United States,San Francisco,California,Paper,Xerox 1987,34.68,6,16.99
CA-2021-105494,11-11-2021,13-11-2021,Pamela Coakley,United States,San Francisco,California,Storage,File Shuttle I and Handi-File,155.82,7,42.07
CA-2021-105494,11-11-2021,13-11-2021,Pamela Coakley,United States,San Francisco,California,Binders,Binding Machine Supplies,70.01,3,24.5
CA-2021-130477,09-04-2021,13-04-2021,Logan Currie,United States,Los Angeles,California,Paper,Xerox 1923,20.04,3,9.62
CA-2021-130477,09-04-2021,13-04-2021,Logan Currie,United States,Los Angeles,California,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,2.6
CA-2021-130477,09-04-2021,13-04-2021,Logan Currie,United States,Los Angeles,California,Paper,Xerox 1931,12.96,2,6.22
US-2022-111745,06-11-2022,07-11-2022,Ruben Ausman,United States,Farmington,New Mexico,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,54.4
CA-2020-148250,13-12-2020,17-12-2020,Rachel Payne,United States,Riverside,California,Paper,Xerox 213,12.96,2,6.22
CA-2020-148250,13-12-2020,17-12-2020,Rachel Payne,United States,Riverside,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,34.96
CA-2021-105760,20-06-2021,21-06-2021,Karen Carlisle,United States,San Francisco,California,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,8.05
CA-2021-142958,14-12-2021,21-12-2021,Rob Williams,United States,Torrance,California,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.1,2,2.21
CA-2021-142958,14-12-2021,21-12-2021,Rob Williams,United States,Torrance,California,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,4,41.79
CA-2020-120880,29-05-2020,03-06-2020,John Lucas,United States,Seattle,Washington,Paper,Xerox 1894,32.4,5,15.55
CA-2020-120880,29-05-2020,03-06-2020,John Lucas,United States,Seattle,Washington,Storage,Standard Rollaway File with Lock,540.57,3,140.55
CA-2020-120880,29-05-2020,03-06-2020,John Lucas,United States,Seattle,Washington,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,62.91
US-2020-140200,26-07-2020,28-07-2020,Cynthia Arntzen,United States,Mesa,Arizona,Tables,Bevis Boat-Shaped Conference Table,393.17,3,-204.45
CA-2022-102414,16-05-2022,19-05-2022,Joseph Airdo,United States,Phoenix,Arizona,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,2.59
CA-2022-102414,16-05-2022,19-05-2022,Joseph Airdo,United States,Phoenix,Arizona,Binders,Avery Durable Slant Ring Binders,4.75,2,-3.17
CA-2022-102414,16-05-2022,19-05-2022,Joseph Airdo,United States,Phoenix,Arizona,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3,5.64
CA-2020-112571,22-09-2020,22-09-2020,Daniel Lacy,United States,Oceanside,California,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,53.2
CA-2022-152142,15-11-2022,20-11-2022,Lindsay Williams,United States,San Francisco,California,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2,28.14
CA-2021-120859,02-09-2021,05-09-2021,Cynthia Voltz,United States,San Francisco,California,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,10.94
US-2022-100209,10-07-2022,16-07-2022,Tamara Dahlen,United States,Portland,Oregon,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,-0.79
CA-2019-163419,11-11-2019,14-11-2019,Tracy Zic,United States,Louisville,Colorado,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1,0.81
CA-2019-163419,11-11-2019,14-11-2019,Tracy Zic,United States,Louisville,Colorado,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,2,56
CA-2019-163419,11-11-2019,14-11-2019,Tracy Zic,United States,Louisville,Colorado,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,75.49
CA-2021-105585,27-08-2021,28-08-2021,Roland Fjeld,United States,San Jose,California,Fasteners,Advantus SlideClip Paper Clips,10.23,3,4.91
CA-2021-105585,27-08-2021,28-08-2021,Roland Fjeld,United States,San Jose,California,Paper,Xerox 1979,154.9,5,69.71
CA-2021-155488,14-11-2021,18-11-2021,Frank Merwin,United States,Vancouver,Washington,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2,11.45
CA-2020-126445,27-08-2020,31-08-2020,Ryan Akin,United States,Murrieta,California,Storage,Fellowes Super Stor/Drawer Files,484.65,3,92.08
CA-2020-105312,06-11-2020,09-11-2020,Meg Tillman,United States,Scottsdale,Arizona,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,2.48
CA-2020-105312,06-11-2020,09-11-2020,Meg Tillman,United States,Scottsdale,Arizona,Binders,UniKeep View Case Binders,4.4,3,-3.52
